Subject,Condition,StimACC,StimRT
1419,Both Scenes,1,893
1419,Both Faces,1,773
1419,Both Faces,1,765
1419,Both Scenes,1,789
1419,Both Scenes,1,1045
1419,Both Faces,1,742
1419,Both Scenes,1,718
1419,Both Faces,1,790
1419,Both Scenes,1,783
1419,Both Scenes,1,799
1419,Both Scenes,1,695
1419,Both Faces,1,799
1419,Both Scenes,1,767
1419,Both Scenes,1,816
1419,Relevant Faces,1,946
1419,Relevant Faces,1,562
1419,Irrelevant Scenes,1,947
1419,Relevant Faces,1,571
1419,Relevant Faces,1,699
1419,Relevant Faces,1,467
1419,Irrelevant Scenes,1,651
1419,Relevant Faces,1,764
1419,Relevant Faces,1,628
1419,Irrelevant Scenes,1,701
1419,Irrelevant Scenes,1,877
1419,Relevant Faces,1,837
1419,Irrelevant Scenes,1,573
1419,Relevant Faces,1,613
1419,Irrelevant Scenes,1,493
1419,Irrelevant Scenes,1,558
1419,Irrelevant Scenes,1,598
1419,Relevant Faces,1,711
1419,Irrelevant Scenes,1,431
1419,Irrelevant Scenes,1,567
1419,Irrelevant Faces,1,439
1419,Irrelevant Faces,1,502
1419,Relevant Scenes,1,614
1419,Irrelevant Faces,1,566
1419,Irrelevant Faces,1,455
1419,Irrelevant Faces,1,656
1419,Relevant Scenes,1,528
1419,Irrelevant Faces,1,560
1419,Irrelevant Faces,1,449
1419,Relevant Scenes,1,552
1419,Relevant Scenes,1,713
1419,Irrelevant Faces,1,465
1419,Relevant Scenes,1,561
1419,Irrelevant Faces,1,554
1419,Relevant Scenes,1,634
1419,Relevant Scenes,1,691
1419,Relevant Scenes,1,474
1419,Irrelevant Faces,1,498
1419,Relevant Scenes,1,675
1419,Relevant Scenes,1,731
1419,Both Scenes,1,802
1419,Both Scenes,1,634
1419,Both Faces,1,482
1419,Both Scenes,1,675
1419,Both Scenes,1,843
1419,Both Scenes,1,852
1419,Both Faces,1,587
1419,Both Scenes,1,739
1419,Both Faces,1,444
1419,Both Scenes,1,724
1419,Both Scenes,1,629
1419,Both Faces,1,757
1419,Both Faces,1,725
1419,Both Scenes,1,773
1419,Both Faces,1,629
1419,Both Faces,1,790
1419,Both Faces,1,862
1419,Both Scenes,1,943
1419,Both Faces,1,615
1419,Both Faces,1,623
1419,Irrelevant Scenes,1,593
1419,Irrelevant Scenes,1,433
1419,Relevant Faces,1,457
1419,Irrelevant Scenes,1,769
1419,Irrelevant Scenes,1,594
1419,Irrelevant Scenes,1,514
1419,Relevant Faces,1,522
1419,Irrelevant Scenes,1,539
1419,Relevant Faces,1,475
1419,Irrelevant Scenes,1,419
1419,Irrelevant Scenes,1,435
1419,Relevant Faces,1,1187
1419,Relevant Faces,1,828
1419,Irrelevant Scenes,1,612
1419,Relevant Faces,1,669
1419,Relevant Faces,1,501
1419,Relevant Faces,1,701
1419,Irrelevant Scenes,1,549
1419,Relevant Faces,1,629
1419,Relevant Faces,1,573
1419,Relevant Scenes,1,853
1419,Relevant Scenes,1,813
1419,Irrelevant Faces,1,557
1419,Relevant Scenes,1,718
1419,Relevant Scenes,1,446
1419,Relevant Scenes,1,791
1419,Irrelevant Faces,1,558
1419,Relevant Scenes,1,518
1419,Irrelevant Faces,1,663
1419,Relevant Scenes,1,767
1419,Relevant Scenes,1,728
1419,Irrelevant Faces,1,608
1419,Irrelevant Faces,1,496
1419,Relevant Scenes,1,569
1419,Irrelevant Faces,1,520
1419,Irrelevant Faces,1,489
1419,Irrelevant Faces,1,506
1419,Relevant Scenes,0,953
1419,Irrelevant Faces,1,578
1419,Irrelevant Faces,1,578
1419,Categorize Scenes,1,729
1419,Categorize Scenes,1,546
1419,Categorize Faces,1,493
1419,Categorize Scenes,1,659
1419,Categorize Scenes,0,346
1419,Categorize Scenes,1,546
1419,Categorize Faces,1,539
1419,Categorize Scenes,1,555
1419,Categorize Faces,1,476
1419,Categorize Scenes,1,564
1419,Categorize Scenes,1,507
1419,Categorize Faces,1,428
1419,Categorize Faces,1,524
1419,Categorize Scenes,1,677
1419,Categorize Faces,1,573
1419,Categorize Faces,1,486
1419,Categorize Faces,1,478
1419,Categorize Scenes,0,446
1419,Categorize Faces,1,533
1419,Categorize Faces,1,574
1419,Irrelevant Scenes,1,477
1419,Irrelevant Scenes,1,453
1419,Relevant Faces,1,494
1419,Irrelevant Scenes,1,470
1419,Relevant Faces,1,638
1419,Relevant Faces,1,662
1419,Irrelevant Scenes,1,471
1419,Irrelevant Scenes,1,831
1419,Relevant Faces,1,640
1419,Relevant Faces,1,568
1419,Relevant Faces,1,543
1419,Irrelevant Scenes,1,528
1419,Relevant Faces,1,432
1419,Relevant Faces,1,601
1419,Relevant Faces,1,513
1419,Irrelevant Scenes,1,537
1419,Irrelevant Scenes,1,569
1419,Irrelevant Scenes,1,465
1419,Relevant Faces,1,561
1419,Irrelevant Scenes,1,610
1419,Relevant Scenes,1,486
1419,Relevant Scenes,1,559
1419,Irrelevant Faces,1,591
1419,Relevant Scenes,1,560
1419,Irrelevant Faces,1,520
1419,Irrelevant Faces,1,664
1419,Relevant Scenes,1,592
1419,Relevant Scenes,1,616
1419,Irrelevant Faces,1,400
1419,Irrelevant Faces,1,553
1419,Irrelevant Faces,1,497
1419,Relevant Scenes,1,786
1419,Irrelevant Faces,1,450
1419,Irrelevant Faces,1,554
1419,Irrelevant Faces,1,538
1419,Relevant Scenes,1,626
1419,Relevant Scenes,1,499
1419,Relevant Scenes,0,483
1419,Irrelevant Faces,1,571
1419,Relevant Scenes,1,668
1419,Categorize Scenes,1,1118
1419,Categorize Scenes,1,374
1419,Categorize Faces,1,550
1419,Categorize Scenes,1,806
1419,Categorize Faces,1,542
1419,Categorize Faces,1,655
1419,Categorize Scenes,1,591
1419,Categorize Scenes,1,495
1419,Categorize Faces,1,464
1419,Categorize Faces,1,464
1419,Categorize Faces,1,384
1419,Categorize Scenes,1,592
1419,Categorize Faces,1,560
1419,Categorize Faces,1,649
1419,Categorize Faces,1,401
1419,Categorize Scenes,1,441
1419,Categorize Scenes,1,1018
1419,Categorize Scenes,1,682
1419,Categorize Faces,1,546
1419,Categorize Scenes,1,802
1419,Both Scenes,1,1233
1419,Both Scenes,1,594
1419,Both Faces,1,410
1419,Both Scenes,1,818
1419,Both Faces,1,515
1419,Both Faces,1,651
1419,Both Scenes,1,1092
1419,Both Scenes,1,811
1419,Both Faces,1,1019
1419,Both Faces,1,764
1419,Both Faces,1,820
1419,Both Scenes,1,781
1419,Both Faces,1,597
1419,Both Faces,1,589
1419,Both Faces,1,718
1419,Both Scenes,1,861
1419,Both Scenes,1,638
1419,Both Scenes,1,678
1419,Both Faces,1,886
1419,Both Scenes,1,527
1421,Irrelevant Scenes,1,354
1421,Relevant Faces,1,479
1421,Relevant Faces,1,649
1421,Irrelevant Scenes,1,623
1421,Relevant Faces,1,725
1421,Irrelevant Scenes,1,397
1421,Irrelevant Scenes,1,439
1421,Irrelevant Scenes,1,426
1421,Relevant Faces,1,598
1421,Irrelevant Scenes,1,395
1421,Irrelevant Scenes,1,411
1421,Relevant Faces,1,762
1421,Irrelevant Scenes,1,404
1421,Irrelevant Scenes,1,462
1421,Relevant Faces,1,603
1421,Relevant Faces,1,557
1421,Relevant Faces,1,589
1421,Irrelevant Scenes,1,469
1421,Relevant Faces,1,811
1421,Relevant Faces,1,566
1421,Relevant Scenes,1,416
1421,Irrelevant Faces,1,433
1421,Irrelevant Faces,1,473
1421,Relevant Scenes,1,787
1421,Irrelevant Faces,1,431
1421,Relevant Scenes,1,514
1421,Relevant Scenes,1,433
1421,Relevant Scenes,1,542
1421,Irrelevant Faces,1,418
1421,Relevant Scenes,1,542
1421,Relevant Scenes,1,411
1421,Irrelevant Faces,1,671
1421,Relevant Scenes,1,746
1421,Relevant Scenes,1,691
1421,Irrelevant Faces,1,475
1421,Irrelevant Faces,1,504
1421,Irrelevant Faces,1,444
1421,Relevant Scenes,1,508
1421,Irrelevant Faces,1,509
1421,Irrelevant Faces,1,456
1421,Categorize Scenes,1,495
1421,Categorize Faces,1,444
1421,Categorize Faces,1,494
1421,Categorize Scenes,1,498
1421,Categorize Faces,1,409
1421,Categorize Scenes,1,569
1421,Categorize Scenes,0,338
1421,Categorize Scenes,1,528
1421,Categorize Faces,1,572
1421,Categorize Scenes,1,506
1421,Categorize Scenes,1,655
1421,Categorize Faces,1,523
1421,Categorize Scenes,1,493
1421,Categorize Scenes,1,534
1421,Categorize Faces,1,496
1421,Categorize Faces,1,505
1421,Categorize Faces,1,448
1421,Categorize Scenes,1,462
1421,Categorize Faces,1,671
1421,Categorize Faces,1,526
1421,Both Scenes,1,439
1421,Both Faces,1,475
1421,Both Faces,1,811
1421,Both Scenes,0,762
1421,Both Faces,1,643
1421,Both Scenes,1,523
1421,Both Scenes,1,594
1421,Both Scenes,1,621
1421,Both Faces,1,807
1421,Both Scenes,1,654
1421,Both Scenes,1,622
1421,Both Faces,1,857
1421,Both Scenes,1,540
1421,Both Scenes,1,604
1421,Both Faces,1,771
1421,Both Faces,1,594
1421,Both Faces,0,615
1421,Both Scenes,1,746
1421,Both Faces,1,743
1421,Both Faces,1,663
1421,Irrelevant Faces,1,619
1421,Irrelevant Faces,1,492
1421,Relevant Scenes,1,485
1421,Irrelevant Faces,1,478
1421,Irrelevant Faces,1,439
1421,Irrelevant Faces,1,487
1421,Relevant Scenes,1,560
1421,Relevant Scenes,1,509
1421,Irrelevant Faces,1,595
1421,Relevant Scenes,1,544
1421,Relevant Scenes,1,667
